2025-05-28 15:42:15,PH:747,TURB:1009
2025-05-28 15:42:17,PH:746,TURB:1009
2025-05-28 15:42:19,PH:747,TURB:1008
2025-05-28 15:42:21,PH:748,TURB:1008
2025-05-28 15:42:23,PH:748,TURB:1008
2025-05-28 15:42:25,PH:746,TURB:1008
2025-05-28 15:42:27,PH:745,TURB:1008
2025-05-28 15:42:29,PH:746,TURB:1008
2025-05-28 15:42:31,PH:746,TURB:1009
2025-05-28 15:42:33,PH:752,TURB:1008
2025-05-28 15:42:35,PH:756,TURB:1009
2025-05-28 15:42:37,PH:763,TURB:1008
2025-05-28 15:42:39,PH:771,TURB:1009
2025-05-28 15:42:41,PH:772,TURB:1008
2025-05-28 15:42:43,PH:766,TURB:1009
2025-05-28 15:42:45,PH:753,TURB:1008
2025-05-28 15:42:48,PH:748,TURB:1008
2025-05-28 15:42:49,PH:747,TURB:1008
2025-05-28 15:42:51,PH:746,TURB:1008
2025-05-28 15:42:53,PH:751,TURB:1008
2025-05-28 15:42:55,PH:763,TURB:1009
2025-05-28 15:42:57,PH:772,TURB:1009
2025-05-28 15:42:59,PH:766,TURB:1008
2025-05-28 15:43:01,PH:754,TURB:1008
2025-05-28 15:43:03,PH:748,TURB:1009
2025-05-28 15:43:05,PH:747,TURB:1009
2025-05-28 15:43:07,PH:744,TURB:1009
2025-05-28 15:43:09,PH:759,TURB:1008
2025-05-28 15:43:11,PH:770,TURB:1009
2025-05-28 15:43:13,PH:770,TURB:1009
2025-05-28 15:43:15,PH:754,TURB:1009
2025-05-28 15:43:17,PH:749,TURB:1008
2025-05-28 15:43:19,PH:746,TURB:1008
2025-05-28 15:43:21,PH:746,TURB:1008
2025-05-28 15:43:23,PH:756,TURB:1008
2025-05-28 15:43:25,PH:770,TURB:1008
2025-05-28 15:43:27,PH:769,TURB:1009
2025-05-28 15:43:29,PH:757,TURB:1008
2025-05-28 15:43:31,PH:749,TURB:1008
2025-05-28 15:43:33,PH:748,TURB:1009
2025-05-28 15:43:35,PH:745,TURB:1009
2025-05-28 15:43:37,PH:759,TURB:1008
2025-05-28 15:43:39,PH:771,TURB:1010
2025-05-28 15:43:41,PH:769,TURB:1009
2025-05-28 15:43:43,PH:755,TURB:1008
2025-05-28 15:43:45,PH:750,TURB:1008
2025-05-28 15:43:47,PH:747,TURB:1007
2025-05-28 15:43:49,PH:747,TURB:1008
2025-05-28 15:43:51,PH:744,TURB:1008
2025-05-28 15:43:53,PH:754,TURB:1007
2025-05-28 15:43:55,PH:759,TURB:1008
2025-05-28 15:43:57,PH:767,TURB:1008
2025-05-28 15:43:59,PH:769,TURB:1008
2025-05-28 15:44:01,PH:769,TURB:1008
2025-05-28 15:44:03,PH:770,TURB:1009
2025-05-28 15:44:05,PH:769,TURB:1008
2025-05-28 15:44:07,PH:770,TURB:1008
2025-05-28 15:44:10,PH:767,TURB:1009
2025-05-28 15:44:11,PH:761,TURB:1008
2025-05-28 15:44:13,PH:755,TURB:1008
2025-05-28 15:44:15,PH:746,TURB:1008
2025-05-28 15:44:17,PH:746,TURB:1009
2025-05-28 15:44:19,PH:747,TURB:1009
2025-05-28 15:44:21,PH:748,TURB:1009
2025-05-28 15:44:23,PH:754,TURB:1007
2025-05-28 15:44:25,PH:768,TURB:1007
2025-05-28 15:44:27,PH:770,TURB:1009
2025-05-28 15:44:30,PH:757,TURB:1008
2025-05-28 15:44:31,PH:746,TURB:1008
2025-05-28 15:44:33,PH:748,TURB:1008
2025-05-28 15:44:36,PH:753,TURB:1008
2025-05-28 15:44:37,PH:770,TURB:1008
2025-05-28 15:44:39,PH:760,TURB:1007
2025-05-28 15:44:41,PH:746,TURB:1007
2025-05-28 15:44:43,PH:748,TURB:1007
2025-05-28 15:44:45,PH:765,TURB:1007
2025-05-28 15:44:47,PH:765,TURB:1007
2025-05-28 15:44:49,PH:745,TURB:1006
2025-05-28 15:44:51,PH:749,TURB:1007
2025-05-28 15:44:53,PH:768,TURB:1007
2025-05-28 15:44:55,PH:759,TURB:1007
2025-05-28 15:44:57,PH:745,TURB:1007
2025-05-28 15:44:59,PH:749,TURB:1007
2025-05-28 15:45:01,PH:764,TURB:1007
2025-05-28 15:45:03,PH:771,TURB:1007
2025-05-28 15:45:05,PH:755,TURB:1006
2025-05-28 15:45:07,PH:746,TURB:1007
2025-05-28 15:45:09,PH:747,TURB:1006
2025-05-28 15:45:11,PH:749,TURB:1007
2025-05-28 15:45:13,PH:754,TURB:1007
2025-05-28 15:45:15,PH:766,TURB:1007
2025-05-28 15:45:17,PH:770,TURB:1007
2025-05-28 15:45:19,PH:769,TURB:1007
2025-05-28 15:45:21,PH:769,TURB:1007
2025-05-28 15:45:23,PH:768,TURB:1006
2025-05-28 15:45:25,PH:760,TURB:1006
2025-05-28 15:45:27,PH:759,TURB:1006
2025-05-28 15:45:29,PH:758,TURB:1006
2025-05-28 15:45:31,PH:756,TURB:1006
2025-05-28 15:45:33,PH:756,TURB:1006
2025-05-28 15:45:35,PH:755,TURB:1006
2025-05-28 15:45:38,PH:754,TURB:1006
2025-05-28 15:45:40,PH:753,TURB:1006
2025-05-28 15:45:42,PH:754,TURB:1007
2025-05-28 15:45:44,PH:752,TURB:1006
2025-05-28 15:45:47,PH:752,TURB:1007
2025-05-28 15:45:48,PH:752,TURB:1006
2025-05-28 15:45:50,PH:749,TURB:1006
2025-05-28 15:45:52,PH:746,TURB:1006
2025-05-28 15:45:53,PH:747,TURB:1006
2025-05-28 15:45:55,PH:747,TURB:1006
2025-05-28 15:45:57,PH:747,TURB:1006
2025-05-28 15:45:59,PH:748,TURB:1006
2025-05-28 15:46:01,PH:748,TURB:1006
2025-05-28 15:46:03,PH:750,TURB:1006
2025-05-28 15:46:05,PH:751,TURB:1006
2025-05-28 15:46:08,PH:753,TURB:1006
2025-05-28 15:46:09,PH:753,TURB:1007
2025-05-28 15:46:12,PH:760,TURB:1007
2025-05-28 15:46:13,PH:766,TURB:1007
2025-05-28 15:46:15,PH:773,TURB:1006
2025-05-28 15:46:17,PH:770,TURB:1007
2025-05-28 15:46:19,PH:767,TURB:1007
2025-05-28 15:46:21,PH:769,TURB:1007
2025-05-28 15:46:23,PH:763,TURB:1007
2025-05-28 15:46:25,PH:755,TURB:1006
2025-05-28 15:46:27,PH:753,TURB:1006
2025-05-28 15:46:29,PH:745,TURB:1006
2025-05-28 15:46:31,PH:746,TURB:1006
2025-05-28 15:46:33,PH:746,TURB:1006
2025-05-28 15:46:35,PH:747,TURB:1006
2025-05-28 15:46:37,PH:751,TURB:1006
2025-05-28 15:46:39,PH:758,TURB:1007
2025-05-28 15:46:41,PH:765,TURB:1007
2025-05-28 15:46:43,PH:769,TURB:1007
2025-05-28 15:46:45,PH:771,TURB:1007
2025-05-28 15:46:47,PH:770,TURB:1006
2025-05-28 15:46:49,PH:766,TURB:1007
2025-05-28 15:46:51,PH:757,TURB:1006
2025-05-28 15:46:54,PH:755,TURB:1006
2025-05-28 15:46:55,PH:748,TURB:1006
2025-05-28 15:46:57,PH:745,TURB:1006
2025-05-28 15:46:59,PH:747,TURB:1007
2025-05-28 15:47:01,PH:748,TURB:1006
2025-05-28 15:47:03,PH:746,TURB:1007
2025-05-28 15:47:05,PH:750,TURB:1006
2025-05-28 15:47:08,PH:756,TURB:1006
2025-05-28 15:47:09,PH:753,TURB:1006
2025-05-28 15:47:11,PH:763,TURB:1007
2025-05-28 15:47:13,PH:770,TURB:1006
2025-05-28 15:47:15,PH:769,TURB:1006
2025-05-28 15:47:17,PH:769,TURB:1006
2025-05-28 15:47:19,PH:769,TURB:1007
2025-05-28 15:47:21,PH:764,TURB:1007
2025-05-28 15:47:23,PH:760,TURB:1007
2025-05-28 15:47:25,PH:756,TURB:1007
2025-05-28 15:47:28,PH:753,TURB:1006
2025-05-28 15:47:29,PH:757,TURB:1006
2025-05-28 15:47:31,PH:751,TURB:1007
2025-05-28 15:47:33,PH:753,TURB:1006
2025-05-28 15:47:35,PH:748,TURB:1006
2025-05-28 15:47:37,PH:748,TURB:1007
2025-05-28 15:47:39,PH:749,TURB:1006
2025-05-28 15:47:42,PH:751,TURB:1006
2025-05-28 15:47:43,PH:752,TURB:1006
2025-05-28 15:47:45,PH:753,TURB:1007
2025-05-28 15:47:47,PH:757,TURB:1007
2025-05-28 15:47:49,PH:762,TURB:1007
2025-05-28 15:47:52,PH:764,TURB:1006
2025-05-28 15:47:54,PH:769,TURB:1007
2025-05-28 15:47:55,PH:767,TURB:1006
2025-05-28 15:47:58,PH:769,TURB:1007
2025-05-28 15:47:59,PH:767,TURB:1006
2025-05-28 15:48:01,PH:753,TURB:1007
2025-05-28 15:48:03,PH:750,TURB:1006
2025-05-28 15:48:05,PH:746,TURB:1007
2025-05-28 15:48:08,PH:746,TURB:1006
2025-05-28 15:48:09,PH:745,TURB:1007
2025-05-28 15:48:11,PH:753,TURB:1007
2025-05-28 15:48:14,PH:770,TURB:1006
2025-05-28 15:48:15,PH:769,TURB:1007
2025-05-28 15:48:17,PH:751,TURB:1006
2025-05-28 15:48:19,PH:747,TURB:1007
2025-05-28 15:48:21,PH:745,TURB:1007
2025-05-28 15:48:24,PH:760,TURB:1006
2025-05-28 15:48:25,PH:774,TURB:1006
2025-05-28 15:48:27,PH:753,TURB:1006
2025-05-28 15:48:29,PH:748,TURB:1007
2025-05-28 15:48:32,PH:746,TURB:1007
2025-05-28 15:48:33,PH:754,TURB:1007
2025-05-28 15:48:35,PH:769,TURB:1007
2025-05-28 15:48:37,PH:770,TURB:1006
2025-05-28 15:48:40,PH:759,TURB:1006
2025-05-28 15:48:41,PH:753,TURB:1007
2025-05-28 15:48:43,PH:747,TURB:1006
2025-05-28 15:48:45,PH:748,TURB:1006
2025-05-28 15:48:47,PH:746,TURB:1006
2025-05-28 15:48:50,PH:749,TURB:1006
2025-05-28 15:48:51,PH:751,TURB:1006
2025-05-28 15:48:53,PH:755,TURB:1007
2025-05-28 15:48:55,PH:759,TURB:1006
2025-05-28 15:48:57,PH:768,TURB:1007
2025-05-28 15:48:59,PH:773,TURB:1006
2025-05-28 15:49:01,PH:770,TURB:1006
2025-05-28 15:49:03,PH:768,TURB:1007
2025-05-28 15:49:07,PH:754,TURB:1006
2025-05-28 15:49:11,PH:749,TURB:1006
2025-05-28 15:49:13,PH:748,TURB:1006
2025-05-28 15:49:18,PH:751,TURB:1006
2025-05-28 15:49:23,PH:746,TURB:1006
2025-05-28 15:49:25,PH:750,TURB:1006
2025-05-28 15:49:28,PH:745,TURB:1007
2025-05-28 15:49:31,PH:748,TURB:1008
2025-05-28 15:49:34,PH:752,TURB:1008
2025-05-28 15:49:37,PH:762,TURB:1008
2025-05-28 15:49:41,PH:760,TURB:1009
2025-05-28 15:49:43,PH:765,TURB:1009
2025-05-28 15:49:46,PH:768,TURB:1010
2025-05-28 15:49:48,PH:770,TURB:1010
2025-05-28 15:49:51,PH:769,TURB:1010
2025-05-28 15:49:53,PH:770,TURB:1010
2025-05-28 15:49:56,PH:770,TURB:1010
2025-05-28 15:49:58,PH:769,TURB:1010
2025-05-28 15:50:01,PH:769,TURB:1010
2025-05-28 15:50:04,PH:769,TURB:1009
2025-05-28 15:50:06,PH:774,TURB:1010
2025-05-28 15:50:09,PH:772,TURB:1010
2025-05-28 15:50:11,PH:774,TURB:1010
2025-05-28 15:50:14,PH:774,TURB:1009
2025-05-28 15:50:17,PH:768,TURB:1010
2025-05-28 15:50:20,PH:772,TURB:1009
2025-05-28 15:50:23,PH:765,TURB:1010
2025-05-28 15:50:25,PH:758,TURB:1009
2025-05-28 15:50:28,PH:753,TURB:1010
2025-05-28 15:50:31,PH:751,TURB:1010
2025-05-28 15:50:34,PH:745,TURB:1010
2025-05-28 15:50:37,PH:744,TURB:1010
2025-05-28 15:50:40,PH:746,TURB:1009
2025-05-28 15:50:42,PH:746,TURB:1009
2025-05-28 15:50:44,PH:747,TURB:1010
2025-05-28 15:50:47,PH:746,TURB:1009
2025-05-28 15:50:50,PH:747,TURB:1009
2025-05-28 15:50:53,PH:747,TURB:1010
2025-05-28 15:50:56,PH:750,TURB:1010
2025-05-28 15:50:59,PH:757,TURB:1010
2025-05-28 15:51:02,PH:759,TURB:1010
2025-05-28 15:51:04,PH:768,TURB:1011
2025-05-28 15:51:08,PH:770,TURB:1010
2025-05-28 15:51:11,PH:772,TURB:1010
2025-05-28 15:51:14,PH:769,TURB:1011
2025-05-28 15:51:16,PH:764,TURB:1010
2025-05-28 15:51:19,PH:755,TURB:1010
2025-05-28 15:51:22,PH:753,TURB:1010
2025-05-28 15:51:25,PH:752,TURB:1009
2025-05-28 15:51:28,PH:747,TURB:1009
2025-05-28 15:51:31,PH:752,TURB:1009
2025-05-28 15:51:34,PH:751,TURB:1009
2025-05-28 15:51:37,PH:748,TURB:1009
2025-05-28 15:51:40,PH:747,TURB:1010
2025-05-28 15:51:43,PH:747,TURB:1010
2025-05-28 15:51:46,PH:747,TURB:1009
2025-05-28 15:51:49,PH:747,TURB:1010
2025-05-28 15:51:52,PH:748,TURB:1009
2025-05-28 15:51:56,PH:747,TURB:1009
2025-05-28 15:51:58,PH:747,TURB:1009
2025-05-28 15:52:00,PH:747,TURB:1010
2025-05-28 15:52:03,PH:747,TURB:1009
2025-05-28 15:52:05,PH:746,TURB:1009
2025-05-28 15:52:08,PH:747,TURB:1008
2025-05-28 15:52:11,PH:750,TURB:1010
2025-05-28 15:52:14,PH:750,TURB:1008
2025-05-28 15:52:16,PH:746,TURB:1009
2025-05-28 15:52:20,PH:746,TURB:1009
2025-05-28 15:52:22,PH:751,TURB:1009
2025-05-28 15:52:25,PH:746,TURB:1009
2025-05-28 15:52:28,PH:746,TURB:1009
2025-05-28 15:52:31,PH:746,TURB:1008
2025-05-28 15:52:34,PH:745,TURB:1009
2025-05-28 15:52:36,PH:746,TURB:1009
2025-05-28 15:52:39,PH:746,TURB:1010
2025-05-28 15:52:42,PH:745,TURB:1008
2025-05-28 15:52:45,PH:745,TURB:1009
2025-05-28 15:52:47,PH:748,TURB:1009
2025-05-28 15:52:50,PH:745,TURB:1010
2025-05-28 15:52:53,PH:756,TURB:1009
2025-05-28 15:52:56,PH:753,TURB:1008
2025-05-28 15:52:59,PH:753,TURB:1009
2025-05-28 15:53:02,PH:756,TURB:1010
2025-05-28 15:53:05,PH:759,TURB:1009
2025-05-28 15:53:08,PH:768,TURB:1010
2025-05-28 15:53:11,PH:769,TURB:1009
2025-05-28 15:53:14,PH:769,TURB:1010
2025-05-28 15:53:18,PH:765,TURB:1009
2025-05-28 15:53:21,PH:755,TURB:1009
2025-05-28 15:53:24,PH:756,TURB:1009
2025-05-28 15:53:27,PH:748,TURB:1009
2025-05-28 15:53:30,PH:747,TURB:1009
2025-05-28 15:53:33,PH:751,TURB:1009
2025-05-28 15:53:36,PH:746,TURB:1008
2025-05-28 15:53:39,PH:744,TURB:1009
2025-05-28 15:53:42,PH:761,TURB:1009
2025-05-28 15:53:45,PH:767,TURB:1009
2025-05-28 15:53:49,PH:771,TURB:1010
2025-05-28 15:53:52,PH:758,TURB:1009
2025-05-28 15:53:55,PH:749,TURB:1009
2025-05-28 15:53:58,PH:749,TURB:1009
2025-05-28 15:54:01,PH:750,TURB:1009
2025-05-28 15:54:04,PH:745,TURB:1009
2025-05-28 15:54:07,PH:746,TURB:1009
2025-05-28 15:54:10,PH:752,TURB:1009
2025-05-28 15:54:13,PH:757,TURB:1009
2025-05-28 15:54:16,PH:768,TURB:1009
2025-05-28 15:54:19,PH:767,TURB:1009
2025-05-28 15:54:22,PH:768,TURB:1009
2025-05-28 15:54:25,PH:757,TURB:1008
2025-05-28 15:54:29,PH:751,TURB:1009
2025-05-28 15:54:32,PH:748,TURB:1009
2025-05-28 15:54:35,PH:748,TURB:1009
2025-05-28 15:54:38,PH:747,TURB:1009
2025-05-28 15:54:41,PH:746,TURB:1009
2025-05-28 15:54:44,PH:746,TURB:1009
2025-05-28 15:54:47,PH:746,TURB:1009
2025-05-28 15:54:50,PH:745,TURB:1009
2025-05-28 15:54:52,PH:751,TURB:1009
2025-05-28 15:54:56,PH:746,TURB:1009
2025-05-28 15:54:59,PH:746,TURB:1009
2025-05-28 15:55:02,PH:752,TURB:1009
2025-05-28 15:55:05,PH:747,TURB:1009
2025-05-28 15:55:07,PH:747,TURB:1009
2025-05-28 15:55:10,PH:746,TURB:1009
2025-05-28 15:55:14,PH:745,TURB:1009
2025-05-28 15:55:17,PH:748,TURB:1009
2025-05-28 15:55:20,PH:748,TURB:1009
2025-05-28 15:55:24,PH:751,TURB:1010
2025-05-28 15:55:27,PH:754,TURB:1010
2025-05-28 15:55:30,PH:771,TURB:1009
2025-05-28 15:55:33,PH:770,TURB:1009
2025-05-28 15:55:36,PH:769,TURB:1009
2025-05-28 15:55:39,PH:757,TURB:1009
2025-05-28 15:55:42,PH:752,TURB:1009
2025-05-28 15:55:45,PH:770,TURB:1010
2025-05-28 15:55:48,PH:769,TURB:1009
2025-05-28 15:55:52,PH:756,TURB:1010
2025-05-28 15:55:55,PH:750,TURB:1009
2025-05-28 15:55:58,PH:750,TURB:1009
2025-05-28 15:56:01,PH:746,TURB:1009
2025-05-28 15:56:04,PH:747,TURB:1009
2025-05-28 15:56:07,PH:748,TURB:1009
2025-05-28 15:56:10,PH:751,TURB:1009
2025-05-28 15:56:14,PH:753,TURB:1009
2025-05-28 15:56:16,PH:761,TURB:1009
2025-05-28 15:56:19,PH:768,TURB:1010
2025-05-28 15:56:23,PH:768,TURB:1009
2025-05-28 15:56:26,PH:753,TURB:1010
2025-05-28 15:56:29,PH:755,TURB:1010
2025-05-28 15:56:32,PH:749,TURB:1009
2025-05-28 15:56:35,PH:747,TURB:1009
2025-05-28 15:56:38,PH:749,TURB:1009
2025-05-28 15:56:40,PH:745,TURB:1009
2025-05-28 15:56:43,PH:747,TURB:1009
2025-05-28 15:56:49,PH:745,TURB:1009
2025-05-28 15:56:52,PH:746,TURB:1009
2025-05-28 15:56:55,PH:747,TURB:1009
2025-05-28 15:56:59,PH:750,TURB:1009
2025-05-28 15:57:01,PH:752,TURB:1009
2025-05-28 15:57:05,PH:754,TURB:1010
2025-05-28 15:57:08,PH:758,TURB:1010
2025-05-28 15:57:11,PH:754,TURB:1009
2025-05-28 15:57:14,PH:764,TURB:1010
2025-05-28 15:57:17,PH:756,TURB:1010
2025-05-28 15:57:20,PH:754,TURB:1009
2025-05-28 15:57:23,PH:767,TURB:1009
2025-05-28 15:57:26,PH:773,TURB:1009
2025-05-28 15:57:28,PH:767,TURB:1009
2025-05-28 15:57:31,PH:773,TURB:1009
2025-05-28 15:57:34,PH:768,TURB:1010
2025-05-28 15:57:37,PH:767,TURB:1010
2025-05-28 15:57:39,PH:773,TURB:1009
2025-05-28 15:57:43,PH:769,TURB:1010
2025-05-28 15:57:45,PH:770,TURB:1010
2025-05-28 15:57:48,PH:753,TURB:1010
2025-05-28 15:57:51,PH:755,TURB:1010
2025-05-28 15:57:54,PH:764,TURB:1009
2025-05-28 15:57:56,PH:766,TURB:1010
2025-05-28 15:57:59,PH:768,TURB:1010
2025-05-28 15:58:02,PH:768,TURB:1010
2025-05-28 15:58:05,PH:756,TURB:1009
2025-05-28 15:58:08,PH:747,TURB:1009
2025-05-28 15:58:11,PH:750,TURB:1009
2025-05-28 15:58:14,PH:746,TURB:1010
2025-05-28 15:58:17,PH:751,TURB:1009
2025-05-28 15:58:20,PH:765,TURB:1010
2025-05-28 15:58:23,PH:768,TURB:1009
2025-05-28 15:58:25,PH:756,TURB:1009
2025-05-28 15:58:28,PH:749,TURB:1009
2025-05-28 15:58:31,PH:751,TURB:1010
2025-05-28 15:58:34,PH:752,TURB:1009
2025-05-28 15:58:37,PH:767,TURB:1009
2025-05-28 15:58:40,PH:766,TURB:1010
2025-05-28 15:58:43,PH:744,TURB:1010
2025-05-28 15:58:46,PH:747,TURB:1009
2025-05-28 15:58:50,PH:752,TURB:1009
2025-05-28 15:58:53,PH:769,TURB:1009
2025-05-28 15:58:55,PH:757,TURB:1009
2025-05-28 15:58:58,PH:766,TURB:1010
2025-05-28 15:59:01,PH:745,TURB:1009
2025-05-28 15:59:03,PH:746,TURB:1009
2025-05-28 15:59:06,PH:751,TURB:1009
2025-05-28 15:59:09,PH:767,TURB:1010
2025-05-28 15:59:13,PH:767,TURB:1009
2025-05-28 15:59:16,PH:747,TURB:1009
2025-05-28 15:59:19,PH:746,TURB:1009
2025-05-28 15:59:22,PH:752,TURB:1009
2025-05-28 15:59:24,PH:772,TURB:1009
2025-05-28 15:59:27,PH:766,TURB:1010
2025-05-28 15:59:29,PH:745,TURB:1009
2025-05-28 15:59:32,PH:747,TURB:1010
2025-05-28 15:59:34,PH:756,TURB:1009
2025-05-28 15:59:37,PH:750,TURB:1009
2025-05-28 15:59:39,PH:747,TURB:1009
2025-05-28 15:59:42,PH:751,TURB:1009
2025-05-28 15:59:45,PH:767,TURB:1010
2025-05-28 15:59:48,PH:775,TURB:1010
2025-05-28 15:59:50,PH:767,TURB:1009
2025-05-28 15:59:53,PH:755,TURB:1010
2025-05-28 15:59:56,PH:745,TURB:1009
2025-05-28 15:59:59,PH:750,TURB:1010
2025-05-28 16:00:01,PH:745,TURB:1010
2025-05-28 16:00:05,PH:744,TURB:1010
2025-05-28 16:00:08,PH:757,TURB:1010
2025-05-28 16:00:10,PH:773,TURB:1010
2025-05-28 16:00:13,PH:768,TURB:1010
2025-05-28 16:00:16,PH:753,TURB:1009
2025-05-28 16:00:21,PH:747,TURB:1009
2025-05-28 16:00:23,PH:745,TURB:1009
2025-05-28 16:00:26,PH:758,TURB:1010
2025-05-28 16:00:29,PH:768,TURB:1010
2025-05-28 16:00:32,PH:763,TURB:1009
2025-05-28 16:00:35,PH:747,TURB:1010
2025-05-28 16:00:39,PH:749,TURB:1010
2025-05-28 16:00:42,PH:766,TURB:1010
2025-05-28 16:00:44,PH:767,TURB:1010
2025-05-28 16:00:47,PH:750,TURB:1010
2025-05-28 16:00:49,PH:745,TURB:1009
2025-05-28 16:00:52,PH:752,TURB:1010
2025-05-28 16:00:55,PH:767,TURB:1010
2025-05-28 16:00:57,PH:766,TURB:1010
2025-05-28 16:01:00,PH:751,TURB:1009
2025-05-28 16:01:03,PH:751,TURB:1009
2025-05-28 16:01:06,PH:746,TURB:1009
2025-05-28 16:01:08,PH:752,TURB:1010
2025-05-28 16:01:11,PH:766,TURB:1010
2025-05-28 16:01:14,PH:766,TURB:1010
2025-05-28 16:01:17,PH:766,TURB:1010
2025-05-28 16:01:21,PH:758,TURB:1010
2025-05-28 16:01:23,PH:751,TURB:1010
2025-05-28 16:01:26,PH:747,TURB:1009
2025-05-28 16:01:29,PH:750,TURB:1010
2025-05-28 16:01:33,PH:744,TURB:1010
2025-05-28 16:01:35,PH:746,TURB:1009
2025-05-28 16:01:39,PH:754,TURB:1010
2025-05-28 16:01:42,PH:761,TURB:1010
2025-05-28 16:01:47,PH:767,TURB:1009
2025-05-28 16:01:51,PH:767,TURB:1009
2025-05-28 16:01:54,PH:764,TURB:1010
2025-05-28 16:01:57,PH:756,TURB:1009
2025-05-28 16:01:59,PH:752,TURB:1010
2025-05-28 16:02:02,PH:754,TURB:1010
2025-05-28 16:02:05,PH:748,TURB:1009
2025-05-28 16:02:08,PH:746,TURB:1010
2025-05-28 16:02:10,PH:747,TURB:1010
2025-05-28 16:02:13,PH:746,TURB:1009
2025-05-28 16:02:15,PH:747,TURB:1009
2025-05-28 16:02:19,PH:746,TURB:1009
2025-05-28 16:02:22,PH:747,TURB:1009
2025-05-28 16:02:25,PH:753,TURB:1010
2025-05-28 16:02:28,PH:760,TURB:1009
2025-05-28 16:02:30,PH:770,TURB:1010
2025-05-28 16:02:33,PH:748,TURB:1009
2025-05-28 16:02:36,PH:751,TURB:1009
2025-05-28 16:02:39,PH:760,TURB:1009
2025-05-28 16:02:42,PH:767,TURB:1010
2025-05-28 16:02:45,PH:768,TURB:1010
2025-05-28 16:02:47,PH:757,TURB:1009
2025-05-28 16:02:50,PH:753,TURB:1009
2025-05-28 16:02:54,PH:745,TURB:1009
2025-05-28 16:02:57,PH:746,TURB:1009
2025-05-28 16:03:00,PH:750,TURB:1009
2025-05-28 16:03:03,PH:759,TURB:1009
2025-05-28 16:03:06,PH:769,TURB:1010
2025-05-28 16:03:08,PH:766,TURB:1010
2025-05-28 16:03:11,PH:757,TURB:1009
2025-05-28 16:03:14,PH:745,TURB:1009
2025-05-28 16:03:16,PH:746,TURB:1009
2025-05-28 16:03:19,PH:756,TURB:1009
2025-05-28 16:03:23,PH:768,TURB:1010
2025-05-28 16:03:25,PH:768,TURB:1009
2025-05-28 16:03:28,PH:761,TURB:1009
2025-05-28 16:03:31,PH:752,TURB:1009
2025-05-28 16:03:34,PH:744,TURB:1009
2025-05-28 16:03:37,PH:746,TURB:1009
2025-05-28 16:03:41,PH:749,TURB:1010
2025-05-28 16:03:44,PH:751,TURB:1009
2025-05-28 16:03:47,PH:757,TURB:1008
2025-05-28 16:03:49,PH:755,TURB:1009
2025-05-28 16:03:52,PH:753,TURB:1009
2025-05-28 16:03:54,PH:751,TURB:1009
2025-05-28 16:03:58,PH:750,TURB:1009
2025-05-28 16:04:01,PH:744,TURB:1009
2025-05-28 16:04:04,PH:750,TURB:1008
2025-05-28 16:04:07,PH:745,TURB:1010
2025-05-28 16:04:10,PH:745,TURB:1010
2025-05-28 16:04:12,PH:745,TURB:1009
2025-05-28 16:04:18,PH:745,TURB:1009
